Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1	InSPI2_R2	LSP_R1	LSP_R2
sense	NC_016810.1	Protein Homology	CDS	2456124	2456678	.	-	0	ID=cds-WP_000230215.1;Parent=gene-SL1344_RS12040;Dbxref=GenBank:WP_000230215.1;Name=WP_000230215.1;Ontology_term=GO:0016817;gbkey=CDS;gene=yfcD;go_function=hydrolase activity%2C acting on acid anhydrides|0016817||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461288.1;locus_tag=SL1344_RS12040;product=NUDIX hydrolase YfcD;protein_id=WP_000230215.1;transl_table=11	32.22307982556868	48.2405159710654	1.8607683397709829	1.9476088082194778
sense	NC_016810.1	RefSeq	gene	2456735	2457286	.	-	.	ID=gene-SL1344_RS12045;Name=yfcE;gbkey=Gene;gene=yfcE;gene_biotype=protein_coding;locus_tag=SL1344_RS12045;old_locus_tag=SL1344_2316	59.54264750376822	90.0764292782704	2.4945082815770423	1.9581936386989316
sense	NC_016810.1	Protein Homology	CDS	2456735	2457286	.	-	0	ID=cds-WP_000772458.1;Parent=gene-SL1344_RS12045;Dbxref=GenBank:WP_000772458.1;Name=WP_000772458.1;gbkey=CDS;gene=yfcE;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461289.1;locus_tag=SL1344_RS12045;product=phosphodiesterase;protein_id=WP_000772458.1;transl_table=11	59.54264750376822	90.0764292782704	2.4945082815770423	1.9581936386989316
sense	NC_016810.1	RefSeq	gene	2457342	2457986	.	-	.	ID=gene-SL1344_RS12050;Name=yfcF;gbkey=Gene;gene=yfcF;gene_biotype=protein_coding;locus_tag=SL1344_RS12050;old_locus_tag=SL1344_2317	18.73434873579575	19.766324373526245	2.1348349944659337	0.0
sense	NC_016810.1	Protein Homology	CDS	2457342	2457986	.	-	0	ID=cds-WP_000043010.1;Parent=gene-SL1344_RS12050;Dbxref=GenBank:WP_000043010.1;Name=WP_000043010.1;Ontology_term=GO:0006749;gbkey=CDS;gene=yfcF;go_process=glutathione metabolic process|0006749||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461290.1;locus_tag=SL1344_RS12050;product=glutathione transferase;protein_id=WP_000043010.1;transl_table=11	18.73434873579575	19.766324373526245	2.1348349944659337	0.0
sense	NC_016810.1	RefSeq	gene	2458129	2458776	.	+	.	ID=gene-SL1344_RS12055;Name=yfcG;gbkey=Gene;gene=yfcG;gene_biotype=protein_coding;locus_tag=SL1344_RS12055;old_locus_tag=SL1344_2318	0.49726975039457844	1.3116542408358463	0.0	2.224121169880268
sense	NC_016810.1	Protein Homology	CDS	2458129	2458776	.	+	0	ID=cds-WP_000566563.1;Parent=gene-SL1344_RS12055;Dbxref=GenBank:WP_000566563.1;Name=WP_000566563.1;gbkey=CDS;gene=yfcG;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461291.1;locus_tag=SL1344_RS12055;product=GSH-dependent disulfide bond oxidoreductase;protein_id=WP_000566563.1;transl_table=11	0.49726975039457844	1.3116542408358463	0.0	2.224121169880268
sense	NC_016810.1	RefSeq	gene	2458902	2459795	.	+	.	ID=gene-SL1344_RS12060;Name=SL1344_RS12060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12060;old_locus_tag=SL1344_2319	3.604371345141911	2.85218774517325	7.5728137317674395	0.8060573367351306
sense	NC_016810.1	Protein Homology	CDS	2458902	2459795	.	+	0	ID=cds-WP_001166274.1;Parent=gene-SL1344_RS12060;Dbxref=GenBank:WP_001166274.1;Name=WP_001166274.1;Ontology_term=GO:0003824;gbkey=CDS;go_function=catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461292.1;locus_tag=SL1344_RS12060;product=TIGR01777 family oxidoreductase;protein_id=WP_001166274.1;transl_table=11	3.604371345141911	2.85218774517325	7.5728137317674395	0.8060573367351306
sense	NC_016810.1	RefSeq	gene	2459847	2460620	.	-	.	ID=gene-SL1344_RS12065;Name=hisP;gbkey=Gene;gene=hisP;gene_biotype=protein_coding;locus_tag=SL1344_RS12065;old_locus_tag=SL1344_2320	24.354653356534474	10.706759035660049	0.4447572905137362	1.3965411996922614
sense	NC_016810.1	Protein Homology	CDS	2459847	2460620	.	-	0	ID=cds-WP_001293591.1;Parent=gene-SL1344_RS12065;Dbxref=GenBank:WP_001293591.1;Name=WP_001293591.1;gbkey=CDS;gene=hisP;inference=COORDINATES: similar to AA sequence:RefSeq:NP_311217.1;locus_tag=SL1344_RS12065;product=histidine ABC transporter ATP-binding protein HisP;protein_id=WP_001293591.1;transl_table=11	24.354653356534474	10.706759035660049	0.4447572905137362	1.3965411996922614
sense	NC_016810.1	RefSeq	gene	2460634	2461341	.	-	.	ID=gene-SL1344_RS12070;Name=hisM;gbkey=Gene;gene=hisM;gene_biotype=protein_coding;locus_tag=SL1344_RS12070;old_locus_tag=SL1344_2321	5.802885138079107	4.501864131682354	1.2155442897515247	0.0
sense	NC_016810.1	Protein Homology	CDS	2460634	2461341	.	-	0	ID=cds-WP_000569771.1;Parent=gene-SL1344_RS12070;Dbxref=GenBank:WP_000569771.1;Name=WP_000569771.1;gbkey=CDS;gene=hisM;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461294.1;locus_tag=SL1344_RS12070;product=histidine ABC transporter permease HisM;protein_id=WP_000569771.1;transl_table=11	5.802885138079107	4.501864131682354	1.2155442897515247	0.0
sense	NC_016810.1	RefSeq	gene	2461338	2462024	.	-	.	ID=gene-SL1344_RS12075;Name=SL1344_RS12075;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12075;old_locus_tag=SL1344_2322	11.608751465543305	16.702112516494882	0.5010802661683141	0.0
sense	NC_016810.1	Protein Homology	CDS	2461338	2462024	.	-	0	ID=cds-WP_000965498.1;Parent=gene-SL1344_RS12075;Dbxref=GenBank:WP_000965498.1;Name=WP_000965498.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012124147.1;locus_tag=SL1344_RS12075;product=histidine ABC transporter permease HisQ;protein_id=WP_000965498.1;transl_table=11	11.608751465543305	16.702112516494882	0.5010802661683141	0.0
sense	NC_016810.1	RefSeq	gene	2462207	2462989	.	-	.	ID=gene-SL1344_RS12080;Name=hisJ;gbkey=Gene;gene=hisJ;gene_biotype=protein_coding;locus_tag=SL1344_RS12080;old_locus_tag=SL1344_2323	32.71692012940882	61.87389660218751	1.9784031198714471	9.663423013962545
sense	NC_016810.1	Protein Homology	CDS	2462207	2462989	.	-	0	ID=cds-WP_000731868.1;Parent=gene-SL1344_RS12080;Dbxref=GenBank:WP_000731868.1;Name=WP_000731868.1;gbkey=CDS;gene=hisJ;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461296.1;locus_tag=SL1344_RS12080;product=histidine ABC transporter substrate-binding protein HisJ;protein_id=WP_000731868.1;transl_table=11	32.71692012940882	61.87389660218751	1.9784031198714471	9.663423013962545
sense	NC_016810.1	RefSeq	gene	2463227	2464009	.	-	.	ID=gene-SL1344_RS12085;Name=argT;gbkey=Gene;gene=argT;gene_biotype=protein_coding;locus_tag=SL1344_RS12085;old_locus_tag=SL1344_2324	23.457414432406324	13.02608349519737	3.517161101993684	5.521956007978597
sense	NC_016810.1	Protein Homology	CDS	2463227	2464009	.	-	0	ID=cds-WP_000754423.1;Parent=gene-SL1344_RS12085;Dbxref=GenBank:WP_000754423.1;Name=WP_000754423.1;gbkey=CDS;gene=argT;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461297.1;locus_tag=SL1344_RS12085;product=lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT;protein_id=WP_000754423.1;transl_table=11	23.457414432406324	13.02608349519737	3.517161101993684	5.521956007978597
sense	NC_016810.1	RefSeq	gene	2464298	2464867	.	-	.	ID=gene-SL1344_RS12090;Name=SL1344_RS12090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12090;old_locus_tag=SL1344_2325	12.295648880809104	7.828504784778157	0.0	0.9481779724226406
sense	NC_016810.1	Protein Homology	CDS	2464298	2464867	.	-	0	ID=cds-WP_000825682.1;Parent=gene-SL1344_RS12090;Dbxref=GenBank:WP_000825682.1;Name=WP_000825682.1;Ontology_term=GO:0010181,GO:0016831,GO:0106141;gbkey=CDS;go_function=FMN binding|0010181||IEA,carboxy-lyase activity|0016831||IEA,flavin prenyltransferase activity|0106141||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461298.1;locus_tag=SL1344_RS12090;product=UbiX family flavin prenyltransferase;protein_id=WP_000825682.1;transl_table=11	12.295648880809104	7.828504784778157	0.0	0.9481779724226406
sense	NC_016810.1	RefSeq	gene	2464894	2466300	.	-	.	ID=gene-SL1344_RS12095;Name=SL1344_RS12095;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12095;old_locus_tag=SL1344_2326	5.668238988506219	4.983726774348568	0.36699588790792304	1.152369817230075
sense	NC_016810.1	Protein Homology	CDS	2464894	2466300	.	-	0	ID=cds-WP_000380357.1;Parent=gene-SL1344_RS12095;Dbxref=GenBank:WP_000380357.1;Name=WP_000380357.1;Ontology_term=GO:0003333,GO:0006865,GO:0055085,GO:0015171,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=amino acid transmembrane transporter activity|0015171||IEA,transmembrane transporter activity|0022857||IEA;go_process=amino acid transmembrane transport|0003333||IEA,amino acid transport|0006865||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461299.1;locus_tag=SL1344_RS12095;product=amino acid permease;protein_id=WP_000380357.1;transl_table=11	5.668238988506219	4.983726774348568	0.36699588790792304	1.152369817230075
sense	NC_016810.1	RefSeq	gene	2466364	2467467	.	-	.	ID=gene-SL1344_RS12100;Name=SL1344_RS12100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12100;old_locus_tag=SL1344_2327	3.5025086766922486	1.1548260163880821	0.6236270703942606	2.9372904580483974
sense	NC_016810.1	Protein Homology	CDS	2466364	2467467	.	-	0	ID=cds-WP_000281907.1;Parent=gene-SL1344_RS12100;Dbxref=GenBank:WP_000281907.1;Name=WP_000281907.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461300.1;locus_tag=SL1344_RS12100;product=alanine/ornithine racemase family PLP-dependent enzyme;protein_id=WP_000281907.1;transl_table=11	3.5025086766922486	1.1548260163880821	0.6236270703942606	2.9372904580483974
sense	NC_016810.1	RefSeq	gene	2467469	2468890	.	-	.	ID=gene-SL1344_RS12105;Name=SL1344_RS12105;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12105;old_locus_tag=SL1344_2328	0.339905905333003	0.0	0.12104154108918137	0.0
sense	NC_016810.1	Protein Homology	CDS	2467469	2468890	.	-	0	ID=cds-WP_000072512.1;Parent=gene-SL1344_RS12105;Dbxref=GenBank:WP_000072512.1;Name=WP_000072512.1;Ontology_term=GO:0006865,GO:0055085,GO:0015171,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=amino acid transmembrane transporter activity|0015171||IEA,transmembrane transporter activity|0022857||IEA;go_process=amino acid transport|0006865||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461301.1;locus_tag=SL1344_RS12105;product=APC family permease;protein_id=WP_000072512.1;transl_table=11	0.339905905333003	0.0	0.12104154108918137	0.0
sense	NC_016810.1	RefSeq	gene	2468981	2470378	.	-	.	ID=gene-SL1344_RS12110;Name=SL1344_RS12110;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12110;old_locus_tag=SL1344_2329	0.3457411998451576	2.735896828524555	0.1231195074598111	0.0
sense	NC_016810.1	Protein Homology	CDS	2468981	2470378	.	-	0	ID=cds-WP_000132305.1;Parent=gene-SL1344_RS12110;Dbxref=GenBank:WP_000132305.1;Name=WP_000132305.1;Ontology_term=GO:0016831,GO:0030170;gbkey=CDS;go_function=carboxy-lyase activity|0016831||IEA,pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461302.1;locus_tag=SL1344_RS12110;product=diaminopimelate decarboxylase family protein;protein_id=WP_000132305.1;transl_table=11	0.3457411998451576	2.735896828524555	0.1231195074598111	0.0
sense	NC_016810.1	RefSeq	gene	2470589	2472016	.	+	.	ID=gene-SL1344_RS12115;Name=SL1344_RS12115;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12115;old_locus_tag=SL1344_2330	1.1282590975339173	0.0	0.0	0.5046325343425817
sense	NC_016810.1	Protein Homology	CDS	2470589	2472016	.	+	0	ID=cds-WP_000168935.1;Parent=gene-SL1344_RS12115;Dbxref=GenBank:WP_000168935.1;Name=WP_000168935.1;Ontology_term=GO:0006355,GO:0005524,GO:0008134;gbkey=CDS;go_function=ATP binding|0005524||IEA,transcription factor binding|0008134||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461303.1;locus_tag=SL1344_RS12115;product=sigma-54 interaction domain-containing protein;protein_id=WP_000168935.1;transl_table=11	1.1282590975339173	0.0	0.0	0.5046325343425817
sense	NC_016810.1	RefSeq	gene	2472052	2473569	.	-	.	ID=gene-SL1344_RS12120;Name=purF;gbkey=Gene;gene=purF;gene_biotype=protein_coding;locus_tag=SL1344_RS12120;old_locus_tag=SL1344_2331	42.66692387970557	50.392407987843576	0.11338674007168374	1.4241408281446775
sense	NC_016810.1	Protein Homology	CDS	2472052	2473569	.	-	0	ID=cds-WP_000334204.1;Parent=gene-SL1344_RS12120;Dbxref=GenBank:WP_000334204.1;Name=WP_000334204.1;Ontology_term=GO:0009113,GO:0004044;gbkey=CDS;gene=purF;go_function=amidophosphoribosyltransferase activity|0004044||IEA;go_process=purine nucleobase biosynthetic process|0009113||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006820991.1;locus_tag=SL1344_RS12120;product=amidophosphoribosyltransferase;protein_id=WP_000334204.1;transl_table=11	42.66692387970557	50.392407987843576	0.11338674007168374	1.4241408281446775
sense	NC_016810.1	RefSeq	gene	2473607	2474095	.	-	.	ID=gene-SL1344_RS12125;Name=cvpA;gbkey=Gene;gene=cvpA;gene_biotype=protein_coding;locus_tag=SL1344_RS12125;old_locus_tag=SL1344_2332	119.60100180655863	106.89579714885511	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	2473607	2474095	.	-	0	ID=cds-WP_000262102.1;Parent=gene-SL1344_RS12125;Dbxref=GenBank:WP_000262102.1;Name=WP_000262102.1;gbkey=CDS;gene=cvpA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461305.1;locus_tag=SL1344_RS12125;product=colicin V production protein;protein_id=WP_000262102.1;transl_table=11	119.60100180655863	106.89579714885511	0.0	0.0
sense	NC_016810.1	RefSeq	gene	2474406	2475080	.	-	.	ID=gene-SL1344_RS12130;Name=dedD;gbkey=Gene;gene=dedD;gene_biotype=protein_coding;locus_tag=SL1344_RS12130;old_locus_tag=SL1344_2333	24.34632697931856	32.10929581566152	0.8924796296308973	1.6013672423137928
sense	NC_016810.1	Protein Homology	CDS	2474406	2475080	.	-	0	ID=cds-WP_000157037.1;Parent=gene-SL1344_RS12130;Dbxref=GenBank:WP_000157037.1;Name=WP_000157037.1;Ontology_term=GO:0032506,GO:0042834,GO:0030428;gbkey=CDS;gene=dedD;go_component=cell septum|0030428||IEA;go_function=peptidoglycan binding|0042834||IEA;go_process=cytokinetic process|0032506||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461306.1;locus_tag=SL1344_RS12130;product=cell division protein DedD;protein_id=WP_000157037.1;transl_table=11	24.34632697931856	32.10929581566152	0.8924796296308973	1.6013672423137928
sense	NC_016810.1	RefSeq	gene	2475070	2476338	.	-	.	ID=gene-SL1344_RS12135;Name=folC;gbkey=Gene;gene=folC;gene_biotype=protein_coding;locus_tag=SL1344_RS12135;old_locus_tag=SL1344_2334	20.187035824528845	15.572405667795792	0.7459936113936072	2.555373259011372
sense	NC_016810.1	Protein Homology	CDS	2475070	2476338	.	-	0	ID=cds-WP_000792275.1;Parent=gene-SL1344_RS12135;Dbxref=GenBank:WP_000792275.1;Name=WP_000792275.1;Ontology_term=GO:0009396,GO:0004326,GO:0005524,GO:0016874;gbkey=CDS;gene=folC;go_function=tetrahydrofolylpolyglutamate synthase activity|0004326||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA;go_process=folic acid-containing compound biosynthetic process|0009396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461307.1;locus_tag=SL1344_RS12135;product=bifunctional tetrahydrofolate synthase/dihydrofolate synthase;protein_id=WP_000792275.1;transl_table=11	20.187035824528845	15.572405667795792	0.7459936113936072	2.555373259011372
sense	NC_016810.1	RefSeq	gene	2476406	2477320	.	-	.	ID=gene-SL1344_RS12140;Name=accD;gbkey=Gene;gene=accD;gene_biotype=protein_coding;locus_tag=SL1344_RS12140;old_locus_tag=SL1344_2335	69.72863175368961	87.08524058008487	0.37622092115588174	1.1813364902314867
sense	NC_016810.1	Protein Homology	CDS	2476406	2477320	.	-	0	ID=cds-WP_000118383.1;Parent=gene-SL1344_RS12140;Dbxref=GenBank:WP_000118383.1;Name=WP_000118383.1;Ontology_term=GO:0006633,GO:0003989,GO:0009317;gbkey=CDS;gene=accD;go_component=acetyl-CoA carboxylase complex|0009317||IEA;go_function=acetyl-CoA carboxylase activity|0003989||IEA;go_process=fatty acid biosynthetic process|0006633||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461308.1;locus_tag=SL1344_RS12140;product=acetyl-CoA carboxylase%2C carboxyltransferase subunit beta;protein_id=WP_000118383.1;transl_table=11	69.72863175368961	87.08524058008487	0.37622092115588174	1.1813364902314867
sense	NC_016810.1	RefSeq	gene	2477470	2478129	.	-	.	ID=gene-SL1344_RS12145;Name=SL1344_RS12145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12145;old_locus_tag=SL1344_2336	50.53164790827817	39.60003394378042	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	2477470	2478129	.	-	0	ID=cds-WP_000364318.1;Parent=gene-SL1344_RS12145;Dbxref=GenBank:WP_000364318.1;Name=WP_000364318.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461309.1;locus_tag=SL1344_RS12145;product=DedA family protein;protein_id=WP_000364318.1;transl_table=11	50.53164790827817	39.60003394378042	0.0	0.0
sense	NC_016810.1	RefSeq	gene	2478178	2478990	.	-	.	ID=gene-SL1344_RS12150;Name=truA;gbkey=Gene;gene=truA;gene_biotype=protein_coding;locus_tag=SL1344_RS12150;old_locus_tag=SL1344_2337	69.55904685593241	72.92023170639432	0.21171103496779325	0.0
sense	NC_016810.1	Protein Homology	CDS	2478178	2478990	.	-	0	ID=cds-WP_000016626.1;Parent=gene-SL1344_RS12150;Dbxref=GenBank:WP_000016626.1;Name=WP_000016626.1;Ontology_term=GO:0001522,GO:0009451,GO:0003723,GO:0009982;gbkey=CDS;gene=truA;go_function=RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA;go_process=pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461310.1;locus_tag=SL1344_RS12150;product=tRNA pseudouridine(38-40) synthase TruA;protein_id=WP_000016626.1;transl_table=11	69.55904685593241	72.92023170639432	0.21171103496779325	0.0
sense	NC_016810.1	RefSeq	gene	2478990	2480003	.	-	.	ID=gene-SL1344_RS12155;Name=SL1344_RS12155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12155;old_locus_tag=SL1344_2338	68.64088010180312	79.84016080164704	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	2478990	2480003	.	-	0	ID=cds-WP_001289141.1;Parent=gene-SL1344_RS12155;Dbxref=GenBank:WP_001289141.1;Name=WP_001289141.1;Ontology_term=GO:0008652,GO:0016620,GO:0046983,GO:0051287;gbkey=CDS;go_function=oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA,protein dimerization activity|0046983||IEA,NAD binding|0051287||IEA;go_process=amino acid biosynthetic process|0008652||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461311.1;locus_tag=SL1344_RS12155;product=aspartate-semialdehyde dehydrogenase;protein_id=WP_001289141.1;transl_table=11	68.64088010180312	79.84016080164704	0.0	0.0
sense	NC_016810.1	RefSeq	gene	2480071	2481207	.	-	.	ID=gene-SL1344_RS12160;Name=pdxB;gbkey=Gene;gene=pdxB;gene_biotype=protein_coding;locus_tag=SL1344_RS12160;old_locus_tag=SL1344_2339	12.328091226141053	22.986827091376494	0.3027635381333613	0.0
sense	NC_016810.1	Protein Homology	CDS	2480071	2481207	.	-	0	ID=cds-WP_000699178.1;Parent=gene-SL1344_RS12160;Dbxref=GenBank:WP_000699178.1;Name=WP_000699178.1;Ontology_term=GO:0008615,GO:0033711,GO:0046983,GO:0051287;gbkey=CDS;gene=pdxB;go_function=4-phosphoerythronate dehydrogenase activity|0033711||IEA,protein dimerization activity|0046983||IEA,NAD binding|0051287||IEA;go_process=pyridoxine biosynthetic process|0008615||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461312.1;locus_tag=SL1344_RS12160;product=4-phosphoerythronate dehydrogenase PdxB;protein_id=WP_000699178.1;transl_table=11	12.328091226141053	22.986827091376494	0.3027635381333613	0.0
sense	NC_016810.1	RefSeq	gene	2481311	2482312	.	+	.	ID=gene-SL1344_RS12165;Name=flk;gbkey=Gene;gene=flk;gene_biotype=protein_coding;locus_tag=SL1344_RS12165;old_locus_tag=SL1344_2340	0.9647628690290025	1.6965108743745079	0.11451834426401591	0.0
sense	NC_016810.1	Protein Homology	CDS	2481311	2482312	.	+	0	ID=cds-WP_000553395.1;Parent=gene-SL1344_RS12165;Dbxref=GenBank:WP_000553395.1;Name=WP_000553395.1;Ontology_term=GO:0010468,GO:0016020;gbkey=CDS;gene=flk;go_component=membrane|0016020||IEA;go_process=regulation of gene expression|0010468||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461313.1;locus_tag=SL1344_RS12165;product=flagella biosynthesis regulator Flk;protein_id=WP_000553395.1;transl_table=11	0.9647628690290025	1.6965108743745079	0.11451834426401591	0.0
sense	NC_016810.1	RefSeq	gene	2482309	2483487	.	-	.	ID=gene-SL1344_RS12170;Name=SL1344_RS12170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS12170;old_locus_tag=SL1344_2341	6.969368410110277	6.488182809630751	0.14598903429076837	0.0
sense	NC_016810.1	Protein Homology	CDS	2482309	2483487	.	-	0	ID=cds-WP_000127736.1;Parent=gene-SL1344_RS12170;Dbxref=GenBank:WP_000127736.1;Name=WP_000127736.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461314.1;locus_tag=SL1344_RS12170;product=MFS transporter;protein_id=WP_000127736.1;transl_table=11	6.969368410110277	6.488182809630751	0.14598903429076837	0.0
